attr_id,adj,label
purity.n.01,unproductive,No
purity.n.01,user-friendly,No
purity.n.01,valiant,No
quality.n.01,accurate,Yes
quality.n.01,analytical,No
quality.n.01,atypical,No
quality.n.01,conspicuous,No
quality.n.01,courteous,No
quality.n.01,crowded,No
quality.n.01,deliberate,No
quality.n.01,despicable,No
quality.n.01,discernible,No
quality.n.01,extension,No
quality.n.01,heavier,No
quality.n.01,hunger,No
quality.n.01,inhumane,No
quality.n.01,innovatory,Yes
quality.n.01,inside,No
quality.n.01,lawful,No
quality.n.01,noble,No
quality.n.01,preliminary,No
quality.n.01,profit-making,Yes
quality.n.01,red,No
quality.n.01,reliable,Yes
quality.n.01,rich,Yes
quality.n.01,strange,No
quality.n.01,succinct,No
quality.n.01,suspicious,No
quality.n.01,tight,No
quality.n.01,tiresome,No
quality.n.01,unlinked,No
quality.n.01,unserviceable,No
quality.n.01,watchful,No
quality.n.02,analytical,No
quality.n.02,extension,No
quality.n.02,horrible,Yes
quality.n.02,illuminated,No
quality.n.02,meritorious,Yes
quality.n.02,red,No
quality.n.02,reliable,Yes
quality.n.02,seperate,No
quality.n.02,tight,No
quality.n.02,unrecognised,No
quantity.n.02,bereft,No
quantity.n.02,conceivable,No
quantity.n.02,correct,No
quantity.n.02,courteous,No
quantity.n.02,even-handed,No
quantity.n.02,exceptional,No
quantity.n.02,extension,No
quantity.n.02,foolhardy,No
quantity.n.02,friendly,No
quantity.n.02,horrible,No
quantity.n.02,inconclusive,No
quantity.n.02,inhumane,No
quantity.n.02,joyful,No
quantity.n.02,meritorious,No
quantity.n.02,multifaceted,No
quantity.n.02,obese,No
quantity.n.02,plentiful,Yes
quantity.n.02,proscribed,No
quantity.n.02,public,No
quantity.n.02,responsible,No
quantity.n.02,rich,No
quantity.n.02,same,No
quantity.n.02,sinister,No
quantity.n.02,solitary,No
quantity.n.02,spoiled,No
quantity.n.02,static,No
quantity.n.02,stupid,No
quantity.n.02,tight,No
quantity.n.02,tiresome,No
quantity.n.02,young,No
readiness.n.01,analytical,No
readiness.n.01,bright,No
readiness.n.01,courteous,No
readiness.n.01,horrible,No
readiness.n.01,innovatory,No
readiness.n.01,modesty,No
readiness.n.01,plentiful,No
readiness.n.01,spoiled,No
readiness.n.01,succinct,No
readiness.n.01,unjust,No
reasonableness.n.02,analytical,Yes
reasonableness.n.02,aspirational,No
reasonableness.n.02,conceivable,No
reasonableness.n.02,conspicuous,Yes
reasonableness.n.02,correct,No
reasonableness.n.02,crushed,No
reasonableness.n.02,despicable,No
reasonableness.n.02,exceptional,No
reasonableness.n.02,favourable,No
reasonableness.n.02,fresh,No
reasonableness.n.02,illuminated,Yes
reasonableness.n.02,innovatory,No
reasonableness.n.02,lawful,No
reasonableness.n.02,monotonous,No
reasonableness.n.02,multifaceted,No
reasonableness.n.02,obese,No
reasonableness.n.02,potent,No
reasonableness.n.02,preliminary,No
reasonableness.n.02,profit-making,No
reasonableness.n.02,public,No
reasonableness.n.02,reliable,No
reasonableness.n.02,solitary,No
reasonableness.n.02,spoiled,No
reasonableness.n.02,stimulating,No
reasonableness.n.02,strange,No
reasonableness.n.02,stupid,No
reasonableness.n.02,tight,No
reasonableness.n.02,tiresome,No
reasonableness.n.02,unpolluted,No
reasonableness.n.02,unserviceable,No
recognition.n.01,all-encompassing,No
recognition.n.01,analytical,No
recognition.n.01,crushed,No
recognition.n.01,discernible,No
recognition.n.01,exact,No
recognition.n.01,favourable,No
recognition.n.01,fresh,No
recognition.n.01,inhumane,No
recognition.n.01,inside,No
recognition.n.01,invisible,No
recognition.n.01,itty-bitty,No
recognition.n.01,meritorious,No
recognition.n.01,monochrome,No
recognition.n.01,on-going,No
recognition.n.01,same,No
recognition.n.01,sensitized,No
recognition.n.01,unorthodox,No
recognition.n.01,unrecognised,Yes
recognition.n.01,unserviceable,No
recognition.n.01,user-friendly,No
regularity.n.02,alien,No
regularity.n.02,all-encompassing,No
regularity.n.02,analytical,No
regularity.n.02,authorized,No
regularity.n.02,bereft,No
regularity.n.02,bodily,No
regularity.n.02,bright,No
regularity.n.02,careless,No
regularity.n.02,clear,No
regularity.n.02,conceivable,No
regularity.n.02,conspicuous,Yes
regularity.n.02,courteous,No
regularity.n.02,crushed,No
regularity.n.02,dazzling,No
regularity.n.02,deliberate,Yes
regularity.n.02,different,No
regularity.n.02,discernible,No
regularity.n.02,enshrined,No
regularity.n.02,exact,No
regularity.n.02,extension,No
regularity.n.02,fashionable,No
regularity.n.02,foolhardy,No
regularity.n.02,friendly,No
regularity.n.02,headstrong,No
regularity.n.02,horrible,No
regularity.n.02,hunger,No
regularity.n.02,illuminated,No
regularity.n.02,inclined,No
regularity.n.02,inconceivable,No
regularity.n.02,inhumane,No
regularity.n.02,innovatory,No
regularity.n.02,inside,No
regularity.n.02,itty-bitty,No
regularity.n.02,meritorious,No
regularity.n.02,monochrome,Yes
regularity.n.02,on-going,Yes
regularity.n.02,protective,No
regularity.n.02,public,Yes
regularity.n.02,reliable,Yes
regularity.n.02,rich,No
regularity.n.02,same,Yes
regularity.n.02,sensitized,No
regularity.n.02,sinister,Yes
regularity.n.02,static,Yes
regularity.n.02,stupid,No
regularity.n.02,suspicious,No
regularity.n.02,unceasing,No
regularity.n.02,unpolluted,No
regularity.n.02,valiant,No
regularity.n.02,young,No
repulsion.n.01,all-encompassing,Yes
repulsion.n.01,atypical,No
repulsion.n.01,authorized,No
repulsion.n.01,bright,No
repulsion.n.01,careless,No
repulsion.n.01,deliberate,No
repulsion.n.01,enshrined,No
repulsion.n.01,foolhardy,No
repulsion.n.01,headstrong,No
repulsion.n.01,heavier,No
repulsion.n.01,hunger,No
repulsion.n.01,inclined,No
repulsion.n.01,innovatory,No
repulsion.n.01,noble,No
repulsion.n.01,obese,No
repulsion.n.01,plentiful,No
repulsion.n.01,protective,No
repulsion.n.01,public,No
repulsion.n.01,rich,No
repulsion.n.01,seperate,Yes
repulsion.n.01,sinister,No
repulsion.n.01,solitary,No
repulsion.n.01,stimulating,No
repulsion.n.01,strange,No
repulsion.n.01,stupid,No
repulsion.n.01,suspicious,No
repulsion.n.01,tiresome,No
repulsion.n.01,unjust,No
repulsion.n.01,unserviceable,No
repulsion.n.01,user-friendly,No
repute.n.01,atypical,No
repute.n.01,authorized,No
repute.n.01,chilled,No
repute.n.01,crushed,No
repute.n.01,east,No
repute.n.01,enshrined,Yes
repute.n.01,extension,No
repute.n.01,foolhardy,No
repute.n.01,illuminated,No
repute.n.01,inconceivable,No
repute.n.01,inhumane,No
repute.n.01,meritorious,Yes
repute.n.01,modesty,No
repute.n.01,monochrome,No
repute.n.01,protective,No
repute.n.01,reliable,Yes
repute.n.01,spoiled,Yes
repute.n.01,tiresome,No
repute.n.01,unjust,No
repute.n.01,unproductive,No
rightness.n.01,alien,No
rightness.n.01,bright,No
rightness.n.01,chilled,No
rightness.n.01,conspicuous,No
rightness.n.01,damaged,No
rightness.n.01,despicable,Yes
rightness.n.01,discernible,Yes
rightness.n.01,enshrined,No
rightness.n.01,fashionable,No
rightness.n.01,inconceivable,No
rightness.n.01,inconclusive,No
rightness.n.01,joyful,No
rightness.n.01,meritorious,Yes
rightness.n.01,on-going,No
rightness.n.01,responsible,No
rightness.n.01,sensitized,No
rightness.n.01,sinister,Yes
rightness.n.01,spoiled,No
rightness.n.01,tiresome,No
rightness.n.01,young,No
sarcasm.n.01,alien,No
sarcasm.n.01,authorized,No
sarcasm.n.01,bereft,No
sarcasm.n.01,chilled,No
sarcasm.n.01,crushed,No
sarcasm.n.01,east,No
sarcasm.n.01,even-handed,No
sarcasm.n.01,exact,No
sarcasm.n.01,fresh,No
sarcasm.n.01,headstrong,No
sarcasm.n.01,hunger,No
sarcasm.n.01,inside,No
sarcasm.n.01,lawful,No
sarcasm.n.01,meritorious,No
sarcasm.n.01,multifaceted,No
sarcasm.n.01,responsible,No
sarcasm.n.01,rich,No
sarcasm.n.01,seperate,No
sarcasm.n.01,serious,No
sarcasm.n.01,spoiled,No
sarcasm.n.01,static,No
sarcasm.n.01,stimulating,No
sarcasm.n.01,strange,No
sarcasm.n.01,stupid,No
sarcasm.n.01,suspicious,No
sarcasm.n.01,technical,No
sarcasm.n.01,truthful,No
sarcasm.n.01,unpolluted,No
sarcasm.n.01,unrecognised,No
sarcasm.n.01,valiant,No
scientific_knowledge.n.01,all-encompassing,No
scientific_knowledge.n.01,conspicuous,No
scientific_knowledge.n.01,different,No
scientific_knowledge.n.01,extension,No
scientific_knowledge.n.01,fresh,No
scientific_knowledge.n.01,hunger,No
scientific_knowledge.n.01,joyful,No
scientific_knowledge.n.01,multifaceted,No
scientific_knowledge.n.01,serious,No
scientific_knowledge.n.01,unrecognised,No
seaworthiness.n.01,alien,No
seaworthiness.n.01,analytical,No
seaworthiness.n.01,authorized,No
seaworthiness.n.01,bereft,No
seaworthiness.n.01,bright,No
seaworthiness.n.01,careless,No
seaworthiness.n.01,crushed,No
seaworthiness.n.01,dazzling,No
seaworthiness.n.01,deliberate,No
seaworthiness.n.01,discernible,No
seaworthiness.n.01,enshrined,No
seaworthiness.n.01,favourable,No
seaworthiness.n.01,fresh,No
seaworthiness.n.01,honourable,No
seaworthiness.n.01,modesty,No
seaworthiness.n.01,plentiful,No
seaworthiness.n.01,potent,No
seaworthiness.n.01,public,No
seaworthiness.n.01,truthful,No
seaworthiness.n.01,young,No
seniority.n.01,accurate,No
seniority.n.01,alien,No
seniority.n.01,all-encompassing,No
seniority.n.01,analytical,No
seniority.n.01,atypical,No
seniority.n.01,authorized,Yes
seniority.n.01,bereft,No
seniority.n.01,careless,No
seniority.n.01,clear,No
seniority.n.01,conceivable,No
seniority.n.01,conspicuous,No
seniority.n.01,correct,No
seniority.n.01,crowded,No
seniority.n.01,crushed,No
seniority.n.01,damaged,No
seniority.n.01,despicable,No
seniority.n.01,discernible,No
seniority.n.01,even-handed,No
seniority.n.01,exceptional,No
seniority.n.01,extension,No
seniority.n.01,fashionable,No
seniority.n.01,foolhardy,No
seniority.n.01,honourable,Yes
seniority.n.01,horrible,No
seniority.n.01,illuminated,No
seniority.n.01,inconceivable,No
seniority.n.01,inconclusive,No
seniority.n.01,inhumane,No
seniority.n.01,invisible,No
seniority.n.01,itty-bitty,No
seniority.n.01,monotonous,No
seniority.n.01,obese,No
seniority.n.01,on-going,No
seniority.n.01,preliminary,No
seniority.n.01,proscribed,No
seniority.n.01,public,No
seniority.n.01,red,No
seniority.n.01,reliable,No
seniority.n.01,responsible,No
seniority.n.01,rich,No
seniority.n.01,same,No
seniority.n.01,serious,No
seniority.n.01,sinister,No
seniority.n.01,solitary,No
seniority.n.01,static,No
seniority.n.01,stimulating,No
seniority.n.01,strange,No
seniority.n.01,succinct,No
seniority.n.01,technical,No
seniority.n.01,tiresome,No
seniority.n.01,unceasing,No
seniority.n.01,unjust,No
seniority.n.01,unlinked,No
seniority.n.01,unorthodox,No
seniority.n.01,unproductive,No
seniority.n.01,unrecognised,No
seniority.n.01,unserviceable,No
seniority.n.01,user-friendly,No
seniority.n.01,valiant,No
seniority.n.01,watchful,No
sensitivity.n.02,bright,No
sensitivity.n.02,conspicuous,No
sensitivity.n.02,crowded,No
sensitivity.n.02,fashionable,No
sensitivity.n.02,monochrome,No
sensitivity.n.02,on-going,No
sensitivity.n.02,public,No
sensitivity.n.02,responsible,No
sensitivity.n.02,static,No
sensitivity.n.02,unproductive,No
sensitivity.n.03,accurate,No
sensitivity.n.03,alien,No
sensitivity.n.03,all-encompassing,No
sensitivity.n.03,aspirational,No
sensitivity.n.03,atypical,No
sensitivity.n.03,authorized,No
sensitivity.n.03,bodily,No
sensitivity.n.03,careless,No
sensitivity.n.03,chilled,No
sensitivity.n.03,clear,No
sensitivity.n.03,conceivable,No
sensitivity.n.03,correct,No
sensitivity.n.03,crowded,No
sensitivity.n.03,crushed,No
sensitivity.n.03,damaged,No
sensitivity.n.03,despicable,No
sensitivity.n.03,east,No
sensitivity.n.03,enshrined,No
sensitivity.n.03,fashionable,No
sensitivity.n.03,favourable,No
sensitivity.n.03,fresh,No
sensitivity.n.03,friendly,Yes
sensitivity.n.03,headstrong,No
sensitivity.n.03,heavier,No
sensitivity.n.03,honourable,No
sensitivity.n.03,horrible,No
sensitivity.n.03,illuminated,No
sensitivity.n.03,inclined,No
sensitivity.n.03,inconceivable,No
sensitivity.n.03,inconclusive,No
sensitivity.n.03,innovatory,No
sensitivity.n.03,inside,No
sensitivity.n.03,invisible,No
sensitivity.n.03,joyful,No
sensitivity.n.03,lawful,No
sensitivity.n.03,meritorious,No
sensitivity.n.03,modesty,No
sensitivity.n.03,monochrome,No
sensitivity.n.03,monotonous,Yes
sensitivity.n.03,obese,No
sensitivity.n.03,on-going,No
sensitivity.n.03,plentiful,No
sensitivity.n.03,potent,No
sensitivity.n.03,preliminary,No
sensitivity.n.03,profit-making,No
sensitivity.n.03,proscribed,No
sensitivity.n.03,protective,No
sensitivity.n.03,red,No
sensitivity.n.03,reliable,No
sensitivity.n.03,responsible,No
sensitivity.n.03,rich,No
sensitivity.n.03,same,No
sensitivity.n.03,seperate,No
sensitivity.n.03,sinister,No
sensitivity.n.03,spoiled,No
sensitivity.n.03,strange,No
sensitivity.n.03,succinct,No
sensitivity.n.03,suspicious,No
sensitivity.n.03,technical,No
sensitivity.n.03,tight,No
sensitivity.n.03,unceasing,No
sensitivity.n.03,unjust,No
sensitivity.n.03,unlinked,No
sensitivity.n.03,unorthodox,No
sensitivity.n.03,unpolluted,No
sensitivity.n.03,unproductive,No
sensitivity.n.03,unserviceable,No
sensitivity.n.03,valiant,No
sensitivity.n.03,watchful,No
sensitivity.n.03,young,No
sensitivity.n.04,analytical,No
sensitivity.n.04,aspirational,No
sensitivity.n.04,authorized,No
sensitivity.n.04,bereft,No
sensitivity.n.04,careless,No
sensitivity.n.04,conspicuous,No
sensitivity.n.04,crushed,No
sensitivity.n.04,deliberate,No
sensitivity.n.04,despicable,No
sensitivity.n.04,different,No
sensitivity.n.04,east,No
sensitivity.n.04,enshrined,No
sensitivity.n.04,even-handed,No
sensitivity.n.04,favourable,No
sensitivity.n.04,foolhardy,No
sensitivity.n.04,friendly,No
sensitivity.n.04,headstrong,No
sensitivity.n.04,heavier,No
sensitivity.n.04,hunger,No
sensitivity.n.04,illuminated,No
sensitivity.n.04,inclined,No
sensitivity.n.04,inconclusive,No
sensitivity.n.04,invisible,No
sensitivity.n.04,itty-bitty,No
sensitivity.n.04,lawful,No
sensitivity.n.04,modesty,No
sensitivity.n.04,monochrome,No
sensitivity.n.04,monotonous,No
sensitivity.n.04,multifaceted,No
sensitivity.n.04,plentiful,No
sensitivity.n.04,profit-making,No
sensitivity.n.04,public,No
sensitivity.n.04,responsible,No
sensitivity.n.04,rich,No
sensitivity.n.04,seperate,No
sensitivity.n.04,serious,No
sensitivity.n.04,solitary,No
sensitivity.n.04,spoiled,No
sensitivity.n.04,stimulating,Yes
sensitivity.n.04,strange,No
sensitivity.n.04,suspicious,Yes
sensitivity.n.04,technical,No
sensitivity.n.04,unceasing,No
sensitivity.n.04,unjust,No
sensitivity.n.04,unlinked,No
sensitivity.n.04,unproductive,No
sensitivity.n.04,unrecognised,No
sensitivity.n.04,unserviceable,No
sensitivity.n.04,user-friendly,No
sensitivity.n.04,watchful,No
sentience.n.03,accurate,No
sentience.n.03,alien,No
sentience.n.03,analytical,No
sentience.n.03,authorized,No
sentience.n.03,careless,No
sentience.n.03,crowded,No
sentience.n.03,dazzling,No
sentience.n.03,deliberate,No
sentience.n.03,despicable,No
sentience.n.03,different,No
sentience.n.03,discernible,Yes
sentience.n.03,enshrined,No
sentience.n.03,extension,No
sentience.n.03,fashionable,No
sentience.n.03,fresh,No
sentience.n.03,hunger,No
sentience.n.03,illuminated,No
sentience.n.03,inclined,No
sentience.n.03,inconclusive,No
sentience.n.03,inhumane,No
sentience.n.03,inside,No
sentience.n.03,itty-bitty,No
sentience.n.03,joyful,No
sentience.n.03,multifaceted,No
sentience.n.03,potent,No
sentience.n.03,preliminary,No
sentience.n.03,protective,No
sentience.n.03,rich,No
sentience.n.03,sensitized,Yes
sentience.n.03,solitary,No
sentience.n.03,stimulating,No
sentience.n.03,strange,No
sentience.n.03,stupid,No
sentience.n.03,technical,No
sentience.n.03,tiresome,No
sentience.n.03,unceasing,No
sentience.n.03,unpolluted,No
sentience.n.03,unserviceable,No
sentience.n.03,user-friendly,No
sentience.n.03,young,No
separation.n.01,bodily,No
separation.n.01,careless,No
separation.n.01,clear,No
separation.n.01,damaged,No
separation.n.01,different,Yes
separation.n.01,exceptional,No
separation.n.01,honourable,No
separation.n.01,horrible,No
separation.n.01,monochrome,No
separation.n.01,obese,No
separation.n.01,potent,No
separation.n.01,profit-making,No
separation.n.01,responsible,No
separation.n.01,serious,No
separation.n.01,static,No
separation.n.01,tight,No
separation.n.01,tiresome,No
separation.n.01,unjust,No
separation.n.01,unorthodox,No
separation.n.01,valiant,No
seriousness.n.03,aspirational,No
seriousness.n.03,authorized,No
seriousness.n.03,careless,Yes
seriousness.n.03,chilled,No
seriousness.n.03,clear,No
seriousness.n.03,conspicuous,No
seriousness.n.03,crushed,No
seriousness.n.03,deliberate,Yes
seriousness.n.03,despicable,No
seriousness.n.03,discernible,No
seriousness.n.03,enshrined,Yes
seriousness.n.03,even-handed,Yes
seriousness.n.03,fashionable,No
seriousness.n.03,favourable,No
seriousness.n.03,fresh,No
seriousness.n.03,honourable,No
seriousness.n.03,horrible,No
seriousness.n.03,illuminated,No
seriousness.n.03,inhumane,No
seriousness.n.03,joyful,No
seriousness.n.03,lawful,No
seriousness.n.03,modesty,No
seriousness.n.03,monochrome,No
seriousness.n.03,multifaceted,No
seriousness.n.03,obese,No
seriousness.n.03,potent,No
seriousness.n.03,profit-making,No
seriousness.n.03,responsible,Yes
seriousness.n.03,rich,No
seriousness.n.03,seperate,No
seriousness.n.03,serious,Yes
seriousness.n.03,static,No
seriousness.n.03,stimulating,No
seriousness.n.03,stupid,No
seriousness.n.03,succinct,No
seriousness.n.03,unjust,No
seriousness.n.03,unorthodox,No
seriousness.n.03,unpolluted,No
seriousness.n.03,unserviceable,No
seriousness.n.03,valiant,No
sex.n.04,all-encompassing,No
sex.n.04,authorized,No
sex.n.04,bereft,No
sex.n.04,correct,No
sex.n.04,damaged,No
sex.n.04,dazzling,No
sex.n.04,despicable,No
sex.n.04,enshrined,No
sex.n.04,fresh,No
sex.n.04,friendly,No
sex.n.04,headstrong,No
sex.n.04,heavier,No
sex.n.04,horrible,No
sex.n.04,inclined,No
sex.n.04,inhumane,No
sex.n.04,invisible,No
sex.n.04,meritorious,No
sex.n.04,monochrome,No
sex.n.04,monotonous,No
sex.n.04,multifaceted,No
sex.n.04,noble,No
sex.n.04,plentiful,No
sex.n.04,protective,No
sex.n.04,public,No
sex.n.04,red,No
sex.n.04,reliable,No
sex.n.04,same,No
sex.n.04,seperate,No
sex.n.04,serious,No
sex.n.04,solitary,No
sex.n.04,spoiled,No
sex.n.04,static,No
sex.n.04,stimulating,No
sex.n.04,succinct,No
sex.n.04,tight,No
sex.n.04,tiresome,No
sex.n.04,unjust,No
sex.n.04,unrecognised,No
sex.n.04,user-friendly,No
sex.n.04,watchful,No
sexual_activity.n.01,accurate,No
sexual_activity.n.01,alien,No
sexual_activity.n.01,atypical,No
sexual_activity.n.01,conspicuous,No
sexual_activity.n.01,damaged,No
sexual_activity.n.01,even-handed,No
sexual_activity.n.01,exceptional,No
sexual_activity.n.01,extension,No
sexual_activity.n.01,foolhardy,No
sexual_activity.n.01,headstrong,No
sexual_activity.n.01,heavier,No
sexual_activity.n.01,hunger,No
sexual_activity.n.01,inclined,No
sexual_activity.n.01,inconclusive,No
sexual_activity.n.01,inhumane,No
sexual_activity.n.01,innovatory,No
sexual_activity.n.01,invisible,No
sexual_activity.n.01,itty-bitty,No
sexual_activity.n.01,lawful,No
sexual_activity.n.01,monotonous,No
sexual_activity.n.01,multifaceted,No
sexual_activity.n.01,preliminary,No
sexual_activity.n.01,protective,No
sexual_activity.n.01,responsible,No
sexual_activity.n.01,serious,No
sexual_activity.n.01,sinister,No
sexual_activity.n.01,technical,No
sexual_activity.n.01,tiresome,No
sexual_activity.n.01,unceasing,No
sexual_activity.n.01,user-friendly,No
shape.n.01,alien,No
shape.n.01,all-encompassing,No
shape.n.01,analytical,No
shape.n.01,aspirational,No
shape.n.01,bodily,No
shape.n.01,bright,No
shape.n.01,careless,No
shape.n.01,correct,No
shape.n.01,courteous,No
shape.n.01,different,No
shape.n.01,discernible,No
shape.n.01,fresh,No
shape.n.01,illuminated,No
shape.n.01,inside,No
shape.n.01,joyful,No
shape.n.01,meritorious,No
shape.n.01,noble,No
shape.n.01,preliminary,No
shape.n.01,protective,No
shape.n.01,reliable,No
shape.n.01,sinister,No
shape.n.01,strange,No
shape.n.01,succinct,No
shape.n.01,suspicious,No
shape.n.01,technical,No
shape.n.01,tight,Yes
shape.n.01,truthful,No
shape.n.01,unpolluted,No
shape.n.01,unserviceable,No
shape.n.01,user-friendly,No
sharpness.n.05,alien,No
sharpness.n.05,aspirational,No
sharpness.n.05,atypical,No
sharpness.n.05,bodily,No
sharpness.n.05,bright,No
sharpness.n.05,chilled,No
sharpness.n.05,crowded,No
sharpness.n.05,crushed,No
sharpness.n.05,dazzling,No
sharpness.n.05,despicable,No
sharpness.n.05,east,No
sharpness.n.05,exact,No
sharpness.n.05,friendly,No
sharpness.n.05,headstrong,No
sharpness.n.05,heavier,No
sharpness.n.05,honourable,No
sharpness.n.05,horrible,No
sharpness.n.05,inconclusive,No
sharpness.n.05,invisible,No
sharpness.n.05,itty-bitty,No
sharpness.n.05,lawful,No
sharpness.n.05,monotonous,No
sharpness.n.05,multifaceted,Yes
sharpness.n.05,noble,No
sharpness.n.05,profit-making,No
sharpness.n.05,protective,No
sharpness.n.05,reliable,No
sharpness.n.05,rich,No
sharpness.n.05,sensitized,No
sharpness.n.05,serious,No
sharpness.n.05,sinister,No
sharpness.n.05,spoiled,No
sharpness.n.05,tight,Yes
sharpness.n.05,tiresome,No
sharpness.n.05,unjust,No
sharpness.n.05,unpolluted,No
sharpness.n.05,unproductive,No
sharpness.n.05,unserviceable,No
sharpness.n.05,valiant,No
sharpness.n.05,watchful,No
significance.n.01,aspirational,Yes
significance.n.01,inclined,No
significance.n.01,invisible,No
significance.n.01,potent,No
significance.n.01,profit-making,No
significance.n.01,public,No
significance.n.01,solitary,No
significance.n.01,strange,No
significance.n.01,technical,No
significance.n.01,watchful,No
similarity.n.01,crushed,No
similarity.n.01,damaged,No
similarity.n.01,honourable,No
similarity.n.01,inside,No
similarity.n.01,invisible,No
similarity.n.01,lawful,No
similarity.n.01,static,Yes
similarity.n.01,tight,No
similarity.n.01,unrecognised,No
similarity.n.01,user-friendly,No
sincerity.n.02,analytical,No
sincerity.n.02,authorized,No
sincerity.n.02,bodily,No
sincerity.n.02,careless,Yes
sincerity.n.02,courteous,Yes
sincerity.n.02,crowded,No
sincerity.n.02,exact,No
sincerity.n.02,fashionable,No
sincerity.n.02,favourable,Yes
sincerity.n.02,friendly,Yes
sincerity.n.02,lawful,No
sincerity.n.02,obese,No
sincerity.n.02,preliminary,No
sincerity.n.02,same,No
sincerity.n.02,seperate,No
sincerity.n.02,static,No
sincerity.n.02,strange,No
sincerity.n.02,succinct,No
sincerity.n.02,unceasing,Yes
sincerity.n.02,unlinked,No
size.n.01,alien,No
size.n.01,authorized,No
size.n.01,bodily,No
size.n.01,chilled,No
size.n.01,crushed,No
size.n.01,enshrined,No
size.n.01,exceptional,No
size.n.01,favourable,No
size.n.01,inside,No
size.n.01,itty-bitty,Yes
size.n.01,lawful,No
size.n.01,monotonous,No
size.n.01,multifaceted,No
size.n.01,noble,No
size.n.01,potent,No
size.n.01,proscribed,No
size.n.01,public,No
size.n.01,red,No
size.n.01,reliable,No
size.n.01,responsible,No
size.n.01,same,No
size.n.01,seperate,No
size.n.01,serious,No
size.n.01,static,No
size.n.01,stimulating,No
size.n.01,stupid,No
size.n.01,succinct,No
size.n.01,truthful,No
size.n.01,unrecognised,No
size.n.01,watchful,No
sociality.n.01,all-encompassing,No
sociality.n.01,aspirational,No
sociality.n.01,atypical,No
sociality.n.01,bright,No
sociality.n.01,chilled,No
sociality.n.01,clear,No
sociality.n.01,crushed,No
sociality.n.01,dazzling,No
sociality.n.01,despicable,No
sociality.n.01,foolhardy,No
sociality.n.01,heavier,No
sociality.n.01,illuminated,No
sociality.n.01,inclined,No
sociality.n.01,inconclusive,No
sociality.n.01,inside,No
sociality.n.01,joyful,No
sociality.n.01,lawful,No
sociality.n.01,meritorious,No
sociality.n.01,modesty,No
sociality.n.01,monochrome,No
sociality.n.01,monotonous,No
sociality.n.01,obese,No
sociality.n.01,profit-making,No
sociality.n.01,protective,No
sociality.n.01,same,No
sociality.n.01,sensitized,No
sociality.n.01,tiresome,No
sociality.n.01,unjust,No
sociality.n.01,unorthodox,No
sociality.n.01,watchful,No
solidity.n.02,alien,No
solidity.n.02,analytical,No
solidity.n.02,atypical,No
solidity.n.02,authorized,No
solidity.n.02,bodily,No
solidity.n.02,conceivable,No
solidity.n.02,correct,No
solidity.n.02,damaged,No
solidity.n.02,despicable,No
solidity.n.02,different,No
solidity.n.02,fashionable,No
solidity.n.02,fresh,No
solidity.n.02,headstrong,Yes
solidity.n.02,illuminated,No
solidity.n.02,innovatory,No
solidity.n.02,itty-bitty,No
solidity.n.02,modesty,No
solidity.n.02,monotonous,No
solidity.n.02,proscribed,No
solidity.n.02,public,No
solidity.n.02,reliable,No
solidity.n.02,spoiled,No
solidity.n.02,strange,No
solidity.n.02,stupid,No
solidity.n.02,succinct,No
solidity.n.02,truthful,No
solidity.n.02,unceasing,No
solidity.n.02,unlinked,No
solidity.n.02,unserviceable,No
solidity.n.02,young,No
south.n.01,accurate,No
south.n.01,all-encompassing,No
south.n.01,atypical,Yes
south.n.01,bereft,No
south.n.01,bright,No
south.n.01,clear,No
south.n.01,conspicuous,Yes
south.n.01,damaged,Yes
south.n.01,discernible,No
south.n.01,foolhardy,No
south.n.01,innovatory,No
south.n.01,inside,No
south.n.01,invisible,No
south.n.01,lawful,No
south.n.01,modesty,No
south.n.01,monotonous,No
south.n.01,multifaceted,No
south.n.01,proscribed,No
south.n.01,same,No
south.n.01,sensitized,No
south.n.01,solitary,Yes
south.n.01,spoiled,No
south.n.01,static,No
south.n.01,stimulating,Yes
south.n.01,tight,No
south.n.01,truthful,No
south.n.01,unpolluted,Yes
south.n.01,unproductive,No
south.n.01,watchful,Yes
south.n.01,young,No
south.n.04,accurate,No
south.n.04,bereft,No
south.n.04,bodily,No
south.n.04,courteous,No
south.n.04,deliberate,No
south.n.04,fashionable,No
south.n.04,favourable,No
south.n.04,friendly,No
south.n.04,headstrong,No
south.n.04,honourable,No
south.n.04,horrible,No
south.n.04,hunger,No
south.n.04,inconclusive,No
south.n.04,rich,No
south.n.04,same,No
south.n.04,solitary,No
south.n.04,succinct,No
south.n.04,tiresome,No
south.n.04,unproductive,No
south.n.04,valiant,No
speed.n.02,alien,No
speed.n.02,authorized,No
speed.n.02,bright,No
speed.n.02,careless,No
speed.n.02,courteous,No
speed.n.02,crowded,No
speed.n.02,east,No
speed.n.02,extension,No
speed.n.02,favourable,No
speed.n.02,fresh,No
speed.n.02,friendly,No
speed.n.02,hunger,No
speed.n.02,illuminated,No
speed.n.02,inconceivable,No
speed.n.02,multifaceted,No
speed.n.02,plentiful,No
speed.n.02,protective,No
speed.n.02,sinister,No
speed.n.02,tight,No
speed.n.02,tiresome,No
staleness.n.02,accurate,No
staleness.n.02,authorized,No
staleness.n.02,bereft,No
staleness.n.02,bodily,No
staleness.n.02,chilled,No
staleness.n.02,conceivable,No
